# tau z t H R drift growth_m growth_cdm velfac
# sigma8 = 0.835034
 3878.1059442038  13.968876018723  91.759656863541 0.0072385925282159  10345.915370644 -34406.642989634 0.086320470853229 0.086979357330662 0.99662087638601
 3892.5814284533  13.864641854683  92.730084262204 0.0071630591731502  10331.439886394 -34190.716999522 0.08692371900733 0.087582334665865 0.99662931335647
 3907.1076930656  13.761133500345  93.710744668536 0.0070883158767436  10316.913621782 -33975.542387754 0.087531188572608 0.088189526621542 0.99663913727313
  3921.684912295  13.658345901668  94.701745724875 0.0070143543739446  10302.336402553 -33761.116597026 0.088142910052133 0.088800965422696 0.99665045570711
 3936.3132609415  13.556274039803  95.703196200466 0.0069411664865149  10287.708053906 -33547.437079097 0.088758914178565 0.089416683256011 0.99666326253374
 3950.9929143508  13.454912930843   96.71520600309 0.0068687441221155  10273.028400497 -33334.501294768 0.089379231915903 0.090036712269937  0.9966775515775
 3965.7240484151  13.354257625586  97.737886190819 0.0067970792734015  10258.297266433 -33122.306713867 0.090003894461248 0.090661084574766 0.99669331660997
 3980.5068395725  13.254303209288  98.771348983882 0.0067261640171272  10243.514475275 -32910.850815225 0.090632933246568 0.091289832242709 0.99671055134832
 3995.3414648077  13.155044801426   99.81570777665 0.0066559905132604   10228.67985004 -32700.131086662 0.091266379940485 0.091922987307958 0.99672924945339
  4010.228101652  13.056477555459  100.87107714973 0.0065865510041062  10213.793213196 -32490.145024966 0.091904266450066 0.092560581766757 0.99674940452857
 4025.1669281831  12.958596658591  101.93757288221 0.0065178378134402  10198.854386665 -32280.890135877 0.092546624922629 0.093202647577449 0.99677101011816
 4040.1581230251  12.861397331538  103.01531196395 0.0064498433456505  10183.863191823 -32072.363934066 0.093193487747563 0.093849216660537 0.99679405970632
 4055.2018653489   12.76487482829   104.1044126081 0.0063825600848896  10168.819449499 -31864.563943121 0.093844887558157 0.094500320898724 0.99681854671498
 4070.2983348716  12.669024435886  105.20499426365 0.0063159805942341  10153.722979976 -31657.487695526 0.09450085723344 0.095155992136953 0.99684445906094
 4085.4477118564  12.573841474178  106.31717762814 0.0062500975148548  10138.573602991 -31451.132732644 0.095161429892848 0.095816262177671 0.99687058466925
 4100.6501771129  12.479321295605   107.4410846605 0.006184903565194  10123.371137735 -31245.496604705 0.095826637309144 0.096481161732502 0.99689303500608
 4115.9059119962  12.385459284965  108.57683859399 0.0061203915401531  10108.115402851 -31040.576870779 0.096496507847846 0.097150719107309 0.99690877839731
 4131.2150984069  12.292250859193  109.72456394929 0.0060565543102875  10092.806216441 -30836.371098771 0.097171069490402 0.09782496225102  0.9969174546589
